"territory_id","revision","name","name_ko","level","country","population_source","population_confidence","pop_-2700","pop_-2500","pop_-2333","pop_-2000","pop_-1500","pop_-1000","pop_-500","pop_-200","pop_0","pop_200","pop_400","pop_500","pop_600","pop_650","pop_700","pop_750","pop_800","pop_900","pop_1000","pop_1050","pop_1100","pop_1127","pop_1150","pop_1200","pop_1231","pop_1250","pop_1280","pop_1300","pop_1350","pop_1400","pop_1450","pop_1500","pop_1600","pop_1700","pop_1800","pop_1850","pop_1900","pop_1950","pop_2000","pop_2025"
"69cd1f9937132c8534c94990","0","Oryol Oblast","","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9937132c8534c94991","0","Republic of Karelia","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9a37132c8534c94993","0","Jewish Autonomous Oblast","","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9b37132c8534c94995","0","Kemerovo Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9b37132c8534c94996","0","Republic of Khakassia","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9c37132c8534c94997","0","Yaroslavl Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9c37132c8534c94998","0","Udmurt Republic","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9d37132c8534c94999","0","Vologda Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9d37132c8534c9499a","0","Republic of Ingushetia","","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9d37132c8534c9499b","0","Chelyabinsk Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9e37132c8534c9499c","0","Republic of Bashkortostan","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9e37132c8534c9499d","0","Seoul","서울특별시","city","","기존 호구·인구 자료 연결","","","","","","","","","","630500","174600","291000","436500","776000","970000","1067000","1261000","921500","970000","1115500","1406500","1794500","1746000","1600500","1891500","1600500","1261000","1067000","1115500","1018500","1212500","1358000","1552000","1940000","2328000","3395000","","","","",""
"69cd1f9f37132c8534c9499e","0","Busan","부산광역시","city","","기존 호구·인구 자료 연결","","","","","","","","","","","","100800","151200","268800","336000","369600","436800","319200","336000","386400","487200","621600","604800","554400","655200","554400","436800","369600","386400","352800","420000","470400","537600","672000","806400","1176000","","","","",""
"69cd1fa037132c8534c9499f","0","Daegu","대구광역시","city","","기존 호구·인구 자료 연결","","","","","","","","","","","43740","72900","109350","194400","243000","267300","315900","230850","243000","279450","352350","449550","437400","400950","473850","400950","315900","267300","279450","255150","303750","340200","388800","486000","583200","850500","","","","",""
"69cd1fa037132c8534c949a0","0","Incheon","인천광역시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1fa137132c8534c949a1","0","Gwangju","광주광역시","city","","기존 호구·인구 자료 연결","","","","","","","","","","","26100","43500","65250","116000","145000","159500","188500","137750","145000","166750","210250","268250","261000","239250","282750","239250","188500","159500","166750","152250","181250","203000","232000","290000","348000","507500","","","","",""
"69cd1fa137132c8534c949a2","0","Daejeon","대전광역시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1fa237132c8534c949a3","0","Ulsan","울산광역시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1fa237132c8534c949a4","0","Sejong","세종특별자치시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1fa237132c8534c949a5","0","Gyeonggi","경기도","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1fa337132c8534c949a6","0","Gangwon","강원도","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1fa437132c8534c949a7","0","North Chungcheong","충청북도","province","","기존 호구·인구 자료 연결","","","","","","","","","","","","25500","38250","68000","85000","93500","110500","80750","85000","97750","123250","157250","153000","140250","165750","140250","110500","93500","97750","89250","106250","119000","136000","170000","204000","297500","","","","",""
"69cd1fa437132c8534c949a8","0","South Chungcheong","충청남도","province","","기존 호구·인구 자료 연결","","","","","","","","","","11700","3240","5400","8100","14400","18000","19800","14950","10925","11500","13225","16675","21275","20700","18975","22425","18975","14950","12650","13225","12075","14375","16100","18400","23000","27600","40250","","","","",""
"69cd1fa537132c8534c949a9","0","North Jeolla","전라북도","province","","기존 호구·인구 자료 연결","","","","","","","","","","","","19500","29250","52000","65000","71500","84500","61750","65000","74750","94250","120250","117000","107250","126750","107250","84500","71500","74750","68250","81250","91000","104000","130000","156000","227500","","","","",""
"69cd1fa537132c8534c949aa","0","South Jeolla","전라남도","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1fa637132c8534c949ab","0","North Gyeongsang","경상북도","province","","기존 호구·인구 자료 연결","","","","","","","","","","16900","4680","7800","11700","20800","26000","28600","33800","24700","26000","29900","37700","48100","46800","42900","50700","42900","33800","28600","29900","27300","32500","36400","41600","52000","62400","91000","","","","",""
"69cd1fa737132c8534c949ac","0","South Gyeongsang","경상남도","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1fa737132c8534c949ad","0","Jeju","제주특별자치도","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd21c8a0643be3b024bac1","0","Kazakhstan","카자흐스탄","country","Kazakhstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd2219a0643be3b024bac3","0","Kyushu Region","규슈","province","Kyushu Region","기존 호구·인구 자료 연결","","","","","","","","","","","","","","","","","","133000","140000","161000","203000","259000","252000","231000","273000","231000","182000","154000","161000","147000","175000","196000","224000","280000","336000","490000","","","","",""
"69cd2255a0643be3b024bac4","0","Japan","일본","country","Japan","1차 시대별 모델 추정: 역사 인구 총량 추세와 현대 인구 규모를 결합한 기준 시계열","0.35","","","","","","","","2200000","3000000","3300000","4000000","","5000000","","","6500000","","","7000000","","7500000","","","","","9000000","","","","10500000","","12000000","17000000","28000000","30000000","","44000000","84000000","126800000","123000000"
"69cd24609f86f740005a7218","0","Bayankhongor","바얀홍고르주","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd24619f86f740005a721a","0","Darkhan-Uul","다르항올주","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd24629f86f740005a721d","0","Mongolia","몽골","country","Mongolia","1차 시대별 모델 추정: 역사 인구 총량 추세와 현대 인구 규모를 결합한 기준 시계열","0.35","","","","","","","","300000","350000","320000","420000","","500000","","","550000","","","600000","","650000","","","850000","","1150000","","1000000","","700000","","650000","600000","580000","620000","","650000","780000","2400000","3500000"
"69cdc636a0643be3b024bfc3","0","Alxa League","아라산맹","city","Alxa League","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdc66ba0643be3b024bfc4","0","Wuwei","우웨이시","","Wuwei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdc69ea0643be3b024bfc5","0","Jinchang","진창시","city","Jinchang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdc6d3a0643be3b024bfc7","0","Hami","하미시","city","Hami","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdc73da0643be3b024bfcc","0","Qinghai","칭하이성","province","Qinghai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdc771a0643be3b024bfcd","0","Ngawa Tibetan and Qiang Autonomous Prefecture","아바 티베트족 창족 자치주","","Ngawa Tibetan and Qiang Autonomous Prefecture","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdc7a9a0643be3b024bfd0","0","Sichuan","쓰촨성","province","Sichuan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdc9d3a0643be3b024bfd8","0","Baoji","바오지시","city","Baoji","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdca33a0643be3b024bfdb","0","Shiyan","스옌시","city","Shiyan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdca44a0643be3b024bfdc","0","Ankang","안캉시","city","Ankang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdcabda0643be3b024bfec","0","Hunan","후난성","province","Hunan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdcae1a0643be3b024bfed","0","Guangdong","광둥성","province","Guangdong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdcb13a0643be3b024bfee","0","Fujian","푸젠성","province","Fujian","기존 호구·인구 자료 연결","","","","","","","","","","","","267000","400500","712000","890000","979000","1157000","845500","890000","1023500","1290500","1646500","1602000","1468500","1735500","1468500","1157000","979000","1023500","934500","1112500","1246000","1424000","1780000","2136000","3115000","","","","",""
"69cdcb91a0643be3b024bff2","0","Jiangxi","장시성","province","Jiangxi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdcbd9a0643be3b024bff6","0","Anhui","안후이성","province","Anhui","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdcc65a0643be3b024bff9","0","Primorsky Krai","프리모르스키 지방","","Primorsky Krai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdccbaa0643be3b024bffe","0","Amur Oblast","Амурская область","","Amur Oblast","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdcd78a0643be3b024c001","0","Enshi","언스 투자족 먀오족 자치주","city","Enshi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdcdc7a0643be3b024c004","0","Thailand","태국","country","Thailand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdcde9a0643be3b024c005","0","Myanmar","미얀마","country","Myanmar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdd8e0a0643be3b024c041","0","Hohhot City","후허하오터시","city","Hohhot City","기존 호구·인구 자료 연결","","","","","","","","","","","61200","102000","153000","272000","340000","374000","442000","323000","340000","391000","493000","629000","612000","561000","663000","561000","442000","374000","391000","357000","425000","476000","544000","680000","816000","1190000","","","","",""
"69cdd944a0643be3b024c043","0","Weifang","웨이팡시","city","Weifang","기존 호구·인구 자료 연결","","","","","","","","","","","169200","282000","423000","752000","940000","1034000","1222000","893000","940000","1081000","1363000","1739000","1692000","1551000","1833000","1551000","1222000","1034000","1081000","987000","1175000","1316000","1504000","1880000","2256000","3290000","","","","",""
"69cdd971a0643be3b024c045","0","Dongying","둥잉시","city","Dongying","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdf923a0643be3b024c0d4","0","Jining","지닝시","city","Jining","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdf950a0643be3b024c0d5","0","Zaozhuang","짜오좡시","city","Zaozhuang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdf986a0643be3b024c0d9","0","Xuzhou","쉬저우시","city","Xuzhou","기존 호구·인구 자료 연결","","","","","","","","","495000","585000","162000","270000","405000","720000","900000","990000","1170000","855000","900000","1035000","1305000","1665000","1620000","1485000","1755000","1485000","1170000","990000","1035000","945000","1125000","1260000","1440000","1800000","2160000","3150000","","","","",""
"69cdfd02a0643be3b024c0e9","0","Puyang","쭈양시","city","Puyang","기존 호구·인구 자료 연결","","","","","","","","","214500","253500","70200","117000","175500","312000","390000","429000","507000","370500","390000","448500","565500","721500","702000","643500","760500","643500","507000","429000","448500","409500","487500","546000","624000","780000","936000","1365000","","","","",""
"69cdfd28a0643be3b024c0ea","0","Hebi","허비시","city","Hebi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdfd40a0643be3b024c0eb","0","Jiaozuo","자오쭤시","city","Jiaozuo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdfd78a0643be3b024c0ec","0","Shangluo","상뤄시","city","Shangluo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdfdb5a0643be3b024c0ee","0","Tongchuan","퉁촨시","city","Tongchuan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdfe39a0643be3b024c0f3","0","Gannan","간난티베트족자치주","city","Gannan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdff2ea0643be3b024c0f7","0","Huangshi","황스시","city","Huangshi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdff62a0643be3b024c116","0","Xianning","셴닝시","city","Xianning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cdff96a0643be3b024c117","0","Xiaogan","샤오간시","city","Xiaogan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ce005aa0643be3b024c119","0","Mudanjiang City","무단장시","city","Mudanjiang City","기존 호구·인구 자료 연결","","","","","","","","","","","","","","208000","260000","286000","338000","247000","260000","299000","377000","481000","468000","429000","507000","429000","338000","286000","299000","273000","325000","364000","416000","520000","624000","910000","","","","",""
"69ce008ca0643be3b024c11b","0","Heilongjiang","헤이룽장성","province","Heilongjiang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ce00e0a0643be3b024c11d","0","Suihua City","쑤이화시","city","Suihua City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ce0154a0643be3b024c121","0","Changji","창지후이족자치주","","Changji","기존 호구·인구 자료 연결","","","","","","","","","","","63000","105000","157500","280000","350000","385000","455000","332500","350000","402500","507500","647500","630000","577500","682500","577500","455000","385000","402500","367500","437500","490000","560000","700000","840000","1225000","","","","",""
"69ce024da0643be3b024c129","0","Ili","이리카자흐자치주","city","Ili","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ce02e6a0643be3b024c12f","0","Georgia","조지아","province","Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ce0329a0643be3b024c130","0","Azerbaijan","아제르바이잔","province","Azerbaijan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ce0362a0643be3b024c131","0","Armenia","아르메니아","province","Armenia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ce0397a0643be3b024c132","0","North Caucasian Federal District","Северо-Кавказский федеральный округ","province","North Caucasian Federal District","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ce03f5a0643be3b024c133","0","Moldova","몰도바","province","Moldova","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ce0ad2a0643be3b024c14f","0","Changchun City","창춘시","city","Changchun City","기존 호구·인구 자료 연결","","","","","","","","","","","","","","720000","900000","990000","1170000","855000","900000","1035000","1305000","1665000","1620000","1485000","1755000","1485000","1170000","990000","1035000","945000","1125000","1260000","1440000","1800000","2160000","3150000","","","","",""
"69ce1590a0643be3b024c170","0","Xinjiang","신장위구르자치구","province","Xinjiang","기존 호구·인구 자료 연결","","","","","","","","","38500","45500","12600","21000","31500","56000","70000","77000","91000","66500","70000","80500","101500","129500","126000","115500","136500","115500","91000","77000","80500","73500","87500","98000","112000","140000","168000","245000","","","","",""
"69ce186ca0643be3b024c177","0","Baishan City","바이산시","city","Baishan City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ce18c2a0643be3b024c17b","0","Baicheng City","바이청시","city","Baicheng City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ce1903a0643be3b024c17d","0","Songyuan City","쑹위안시","city","Songyuan City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69d102548e7a44b79c89f1c6","0","Jetisu Region","Жетісу облысы","city","Jetisu Region","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69d4b12f05ecedd96b1a90a7","0","Zabaykalsky Krai","Забайкальский край","province","Zabaykalsky Krai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213a9","0","Lebanon","레바논","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213aa","0","Morocco","모로코","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213ab","0","Belarus","벨라루스","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213ac","0","Oman","오만","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213ad","0","Lithuania","리투아니아","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213ae","0","Estonia","에스토니아","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213af","0","Latvia","라트비아","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213b0","0","Norway","노르웨이","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213b1","0","Sweden","스웨덴","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213b2","0","Finland","핀란드","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213b3","0","Belgium","벨기에","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213b4","0","Albania","알바니아","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213b5","0","Kosovo","코소보","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213b6","0","Spain","스페인","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213b7","0","Denmark","덴마크","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213b8","0","Libya","리비아","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213b9","0","Tunisia","튀니지","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213ba","0","Slovakia","슬로바키아","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213bb","0","Poland","폴란드","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213bc","0","Greece","그리스","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213bd","0","Netherlands","네덜란드","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213be","0","Croatia","크로아티아","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213bf","0","Slovenia","슬로베니아","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213c0","0","Qatar","카타르","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213c1","0","Saudi Arabia","사우디아라비아","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213c2","0","Kuwait","쿠웨이트","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213c3","0","Algeria","알제리","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213c4","0","Montenegro","몬테네그로","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213c5","0","Bosnia and Herzegovina","보스니아 헤르체고비나","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213c6","0","Portugal","포르투갈","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213c7","0","Jordan","요르단","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213c8","0","Egypt","이집트","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213c9","0","Yemen","예멘","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f57026ba134dee59f213ca","0","Bahrain","바레인","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69f570bd4093bc5c57db7d85","0","United Arab Emirates","아랍에미리트","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a11cd744458d78f5ed1dc2d","0","Changde","창더시","","Changde","기존 호구·인구 자료 연결","","","","","","","","","319000","377000","104400","174000","261000","464000","580000","638000","754000","551000","580000","667000","841000","1073000","1044000","957000","1131000","957000","754000","638000","667000","609000","725000","812000","928000","1160000","1392000","2030000","","","","",""
"6a11cda14458d78f5ed1dc2e","0","Zhangjiajie","장자제시","","Zhangjiajie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a11cf174458d78f5ed1dc2f","0","Huaihua","화이화시","","Huaihua","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a11cf434458d78f5ed1dc30","0","Shaoyang","사오양시","","Shaoyang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a124970072e3697c6dc8df3","0","Jiujiang","주장시","city","Jiujiang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a129e89072e3697c6dc8df5","0","Yiyang","이양시","city","Yiyang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a13d74dcf327c7e1f241a39","0","Tianmen","톈먼시","city","Tianmen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a13d813cf327c7e1f241a3a","0","Ezhou","어저우시","city","Ezhou","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a13d8bbcf327c7e1f241a3b","0","Hubei","후베이성","province","Hubei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a3fbc2b5f1d9c3da223d8a1","0","Taizhou","타이저우시","city","Taizhou","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a3fbcb25f1d9c3da223d8a2","0","Xuancheng","쉬안청시","","Xuancheng","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a3fbd375f1d9c3da223d8a3","0","Suzhou","쑤저우시","city","Suzhou","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9aded4730001972e41c3a2","0","Xiong'an New Area","슝안신구","","Xiong'an New Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9adfb6730001972e41c3a3","0","Liaoyang City","랴오양시","","Liaoyang City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9ae093730001972e41c3a6","0","Fushun City","푸순시","","Fushun City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43889","0","Chaohu","巢湖市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4388a","0","Chizhou","池州市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4388b","0","Tongling","铜陵市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4388c","0","Wuhu","芜湖市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","68400","114000","171000","304000","380000","418000","494000","361000","380000","437000","551000","703000","684000","627000","741000","627000","494000","418000","437000","399000","475000","532000","608000","760000","912000","1330000","","","","",""
"6a9b3b263c16528540b4388d","0","Longyan","龙岩市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4388e","0","Ningde","宁德市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4388f","0","Putian","莆田市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43890","0","Quanzhou","泉州市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43891","0","Sanming","三明市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43892","0","Xiamen","厦门市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","","156000","234000","416000","520000","572000","676000","494000","520000","598000","754000","962000","936000","858000","1014000","858000","676000","572000","598000","546000","650000","728000","832000","1040000","1248000","1820000","","","","",""
"6a9b3b263c16528540b43893","0","Zhangzhou","漳州市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43897","0","Chaozhou","潮州市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43898","0","Dongguan","东莞市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","","315000","472500","840000","1050000","1155000","1365000","997500","1050000","1207500","1522500","1942500","1890000","1732500","2047500","1732500","1365000","1155000","1207500","1102500","1312500","1470000","1680000","2100000","2520000","3675000","","","","",""
