"territory_id","name","name_ko","level","review_status","review_reason","existing_values","newly_filled_values","changed_existing_values","first_added_year","filled_2025","retained_2025","population_source","population_confidence"
"69cd1f9b37132c8534c94996","Republic of Khakassia","","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cd1f9c37132c8534c94997","Yaroslavl Oblast","","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cd1f9c37132c8534c94998","Udmurt Republic","","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cd1f9d37132c8534c94999","Vologda Oblast","","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cd1f9d37132c8534c9499a","Republic of Ingushetia","","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cd1f9d37132c8534c9499b","Chelyabinsk Oblast","","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cd1f9e37132c8534c9499c","Republic of Bashkortostan","","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cd1f9e37132c8534c9499d","Seoul","서울특별시","city","기존값 유지","기존 연결값 유지. 새로 채운 13개 연도값은 근거 미확인","27","13","0","-2700","6,172,727","","기존 호구·인구 자료 연결",""
"69cd1f9f37132c8534c9499e","Busan","부산광역시","city","기존값 유지","기존 연결값 유지. 새로 채운 15개 연도값은 근거 미확인","25","15","0","-2700","2,138,182","","기존 호구·인구 자료 연결",""
"69cd1fa037132c8534c9499f","Daegu","대구광역시","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","1,546,364","","기존 호구·인구 자료 연결",""
"69cd1fa037132c8534c949a0","Incheon","인천광역시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cd1fa137132c8534c949a1","Gwangju","광주광역시","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","922,727","","기존 호구·인구 자료 연결",""
"69cd1fa137132c8534c949a2","Daejeon","대전광역시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cd1fa237132c8534c949a3","Ulsan","울산광역시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cd1fa237132c8534c949a4","Sejong","세종특별자치시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cd1fa237132c8534c949a5","Gyeonggi","경기도","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cd1fa337132c8534c949a6","Gangwon","강원도","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cd1fa437132c8534c949a7","North Chungcheong","충청북도","province","기존값 유지","기존 연결값 유지. 새로 채운 15개 연도값은 근거 미확인","25","15","0","-2700","540,909","","기존 호구·인구 자료 연결",""
"69cd1fa437132c8534c949a8","South Chungcheong","충청남도","province","기존값 유지","기존 연결값 유지. 새로 채운 13개 연도값은 근거 미확인","27","13","0","-2700","73,182","","기존 호구·인구 자료 연결",""
"69cd1fa537132c8534c949a9","North Jeolla","전라북도","province","기존값 유지","기존 연결값 유지. 새로 채운 15개 연도값은 근거 미확인","25","15","0","-2700","413,636","","기존 호구·인구 자료 연결",""
"69cd1fa537132c8534c949aa","South Jeolla","전라남도","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cd1fa637132c8534c949ab","North Gyeongsang","경상북도","province","기존값 유지","기존 연결값 유지. 새로 채운 13개 연도값은 근거 미확인","27","13","0","-2700","165,455","","기존 호구·인구 자료 연결",""
"69cd1fa737132c8534c949ac","South Gyeongsang","경상남도","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cd1fa737132c8534c949ad","Jeju","제주특별자치도","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cd21c8a0643be3b024bac1","Kazakhstan","카자흐스탄","country","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 10개 영토에 반복","0","40","0","-2700","10,000,000","","",""
"69cd2219a0643be3b024bac3","Kyushu Region","규슈","province","기존값 유지","기존 연결값 유지. 새로 채운 21개 연도값은 근거 미확인","19","21","0","-2700","890,909","","기존 호구·인구 자료 연결",""
"69cd2255a0643be3b024bac4","Japan","일본","country","기존값 유지","기존 연결값 유지. 새로 채운 22개 연도값은 근거 미확인","18","22","0","-2700","123,000,000","123000000","1차 시대별 모델 추정: 역사 인구 총량 추세와 현대 인구 규모를 결합한 기준 시계열","0.35"
"69cd24609f86f740005a7218","Bayankhongor","바얀홍고르주","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cd24619f86f740005a721a","Darkhan-Uul","다르항올주","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cd24629f86f740005a721d","Mongolia","몽골","country","기존값 유지","기존 연결값 유지. 새로 채운 20개 연도값은 근거 미확인","20","20","0","-2700","3,500,000","3500000","1차 시대별 모델 추정: 역사 인구 총량 추세와 현대 인구 규모를 결합한 기준 시계열","0.35"
"69cdc636a0643be3b024bfc3","Alxa League","아라산맹","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdc66ba0643be3b024bfc4","Wuwei","우웨이시","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdc69ea0643be3b024bfc5","Jinchang","진창시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdc6d3a0643be3b024bfc7","Hami","하미시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdc73da0643be3b024bfcc","Qinghai","칭하이성","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cdc771a0643be3b024bfcd","Ngawa Tibetan and Qiang Autonomous Prefecture","아바 티베트족 창족 자치주","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdc7a9a0643be3b024bfd0","Sichuan","쓰촨성","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cdc9d3a0643be3b024bfd8","Baoji","바오지시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdca33a0643be3b024bfdb","Shiyan","스옌시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdca44a0643be3b024bfdc","Ankang","안캉시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdcabda0643be3b024bfec","Hunan","후난성","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cdcae1a0643be3b024bfed","Guangdong","광둥성","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cdcb13a0643be3b024bfee","Fujian","푸젠성","province","기존값 유지","기존 연결값 유지. 새로 채운 15개 연도값은 근거 미확인","25","15","0","-2700","5,663,636","","기존 호구·인구 자료 연결",""
"69cdcb91a0643be3b024bff2","Jiangxi","장시성","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cdcbd9a0643be3b024bff6","Anhui","안후이성","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69cdcc65a0643be3b024bff9","Primorsky Krai","프리모르스키 지방","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdccbaa0643be3b024bffe","Amur Oblast","Амурская область","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdcd78a0643be3b024c001","Enshi","언스 투자족 먀오족 자치주","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdcdc7a0643be3b024c004","Thailand","태국","country","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 10개 영토에 반복","0","40","0","-2700","10,000,000","","",""
"69cdcde9a0643be3b024c005","Myanmar","미얀마","country","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 10개 영토에 반복","0","40","0","-2700","10,000,000","","",""
"69cdd8e0a0643be3b024c041","Hohhot City","후허하오터시","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","2,163,636","","기존 호구·인구 자료 연결",""
"69cdd944a0643be3b024c043","Weifang","웨이팡시","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","5,981,818","","기존 호구·인구 자료 연결",""
"69cdd971a0643be3b024c045","Dongying","둥잉시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdf923a0643be3b024c0d4","Jining","지닝시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdf950a0643be3b024c0d5","Zaozhuang","짜오좡시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdf986a0643be3b024c0d9","Xuzhou","쉬저우시","city","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","5,727,273","","기존 호구·인구 자료 연결",""
"69cdfd02a0643be3b024c0e9","Puyang","쭈양시","city","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","2,481,818","","기존 호구·인구 자료 연결",""
"69cdfd28a0643be3b024c0ea","Hebi","허비시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdfd40a0643be3b024c0eb","Jiaozuo","자오쭤시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdfd78a0643be3b024c0ec","Shangluo","상뤄시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdfdb5a0643be3b024c0ee","Tongchuan","퉁촨시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdfe39a0643be3b024c0f3","Gannan","간난티베트족자치주","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdff2ea0643be3b024c0f7","Huangshi","황스시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdff62a0643be3b024c116","Xianning","셴닝시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69cdff96a0643be3b024c117","Xiaogan","샤오간시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69ce005aa0643be3b024c119","Mudanjiang City","무단장시","city","기존값 유지","기존 연결값 유지. 새로 채운 17개 연도값은 근거 미확인","23","17","0","-2700","1,654,545","","기존 호구·인구 자료 연결",""
"69ce008ca0643be3b024c11b","Heilongjiang","헤이룽장성","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69ce00e0a0643be3b024c11d","Suihua City","쑤이화시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69ce0154a0643be3b024c121","Changji","창지후이족자치주","","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","2,227,273","","기존 호구·인구 자료 연결",""
"69ce024da0643be3b024c129","Ili","이리카자흐자치주","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69ce02e6a0643be3b024c12f","Georgia","조지아","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69ce0329a0643be3b024c130","Azerbaijan","아제르바이잔","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69ce0362a0643be3b024c131","Armenia","아르메니아","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69ce0397a0643be3b024c132","North Caucasian Federal District","Северо-Кавказский федеральный округ","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69ce03f5a0643be3b024c133","Moldova","몰도바","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69ce0ad2a0643be3b024c14f","Changchun City","창춘시","city","기존값 유지","기존 연결값 유지. 새로 채운 17개 연도값은 근거 미확인","23","17","0","-2700","5,727,273","","기존 호구·인구 자료 연결",""
"69ce1590a0643be3b024c170","Xinjiang","신장위구르자치구","province","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","445,455","","기존 호구·인구 자료 연결",""
"69ce186ca0643be3b024c177","Baishan City","바이산시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69ce18c2a0643be3b024c17b","Baicheng City","바이청시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69ce1903a0643be3b024c17d","Songyuan City","쑹위안시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69d102548e7a44b79c89f1c6","Jetisu Region","Жетісу облысы","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"69d4b12f05ecedd96b1a90a7","Zabaykalsky Krai","Забайкальский край","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213a9","Lebanon","레바논","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213aa","Morocco","모로코","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213ab","Belarus","벨라루스","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213ac","Oman","오만","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213ad","Lithuania","리투아니아","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213ae","Estonia","에스토니아","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213af","Latvia","라트비아","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213b0","Norway","노르웨이","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213b1","Sweden","스웨덴","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213b2","Finland","핀란드","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213b3","Belgium","벨기에","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213b4","Albania","알바니아","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213b5","Kosovo","코소보","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213b6","Spain","스페인","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213b7","Denmark","덴마크","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213b8","Libya","리비아","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213b9","Tunisia","튀니지","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213ba","Slovakia","슬로바키아","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213bb","Poland","폴란드","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213bc","Greece","그리스","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213bd","Netherlands","네덜란드","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213be","Croatia","크로아티아","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213bf","Slovenia","슬로베니아","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213c0","Qatar","카타르","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213c1","Saudi Arabia","사우디아라비아","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213c2","Kuwait","쿠웨이트","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213c3","Algeria","알제리","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213c4","Montenegro","몬테네그로","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213c5","Bosnia and Herzegovina","보스니아 헤르체고비나","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213c6","Portugal","포르투갈","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213c7","Jordan","요르단","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213c8","Egypt","이집트","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213c9","Yemen","예멘","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f57026ba134dee59f213ca","Bahrain","바레인","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"69f570bd4093bc5c57db7d85","United Arab Emirates","아랍에미리트","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"6a11cd744458d78f5ed1dc2d","Changde","창더시","","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","3,690,909","","기존 호구·인구 자료 연결",""
"6a11cda14458d78f5ed1dc2e","Zhangjiajie","장자제시","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a11cf174458d78f5ed1dc2f","Huaihua","화이화시","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a11cf434458d78f5ed1dc30","Shaoyang","사오양시","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a124970072e3697c6dc8df3","Jiujiang","주장시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a129e89072e3697c6dc8df5","Yiyang","이양시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a13d74dcf327c7e1f241a39","Tianmen","톈먼시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a13d813cf327c7e1f241a3a","Ezhou","어저우시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a13d8bbcf327c7e1f241a3b","Hubei","후베이성","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"6a3fbc2b5f1d9c3da223d8a1","Taizhou","타이저우시","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a3fbcb25f1d9c3da223d8a2","Xuancheng","쉬안청시","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a3fbd375f1d9c3da223d8a3","Suzhou","쑤저우시","city","원본 행 복원","채운 CSV에서 빠진 영토. 기존 값을 유지","0","0","0","","","","",""
"6a9aded4730001972e41c3a2","Xiong'an New Area","슝안신구","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9adfb6730001972e41c3a3","Liaoyang City","랴오양시","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9ae093730001972e41c3a6","Fushun City","푸순시","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43889","Chaohu","巢湖市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4388a","Chizhou","池州市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4388b","Tongling","铜陵市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4388c","Wuhu","芜湖市","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","2,418,182","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b4388d","Longyan","龙岩市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4388e","Ningde","宁德市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4388f","Putian","莆田市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43890","Quanzhou","泉州市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43891","Sanming","三明市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43892","Xiamen","厦门市","city","기존값 유지","기존 연결값 유지. 새로 채운 15개 연도값은 근거 미확인","25","15","0","-2700","3,309,091","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b43893","Zhangzhou","漳州市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43897","Chaozhou","潮州市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43898","Dongguan","东莞市","city","기존값 유지","기존 연결값 유지. 새로 채운 15개 연도값은 근거 미확인","25","15","0","-2700","6,681,818","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b43899","Foshan","佛山市","city","기존값 유지","기존 연결값 유지. 새로 채운 15개 연도값은 근거 미확인","25","15","0","-2700","6,045,455","","기존 호구·인구 자료 연결",""
